cp	char	block	name	ink	clip	dup_of	recommended
U+10D4	ე	Other	GEORGIAN LETTER EN	0.1773	0.0000		0
U+10D5	ვ	Other	GEORGIAN LETTER VIN	0.1856	0.0000		0
U+10D6	ზ	Other	GEORGIAN LETTER ZEN	0.2042	0.0000		0
U+10D7	თ	Other	GEORGIAN LETTER TAN	0.1897	0.0000		0
U+10D8	ი	Other	GEORGIAN LETTER IN	0.1332	0.0000		0
U+10D9	კ	Other	GEORGIAN LETTER KAN	0.1576	0.0000		0
U+10DA	ლ	Other	GEORGIAN LETTER LAS	0.1648	0.0000		0
U+10DB	მ	Other	GEORGIAN LETTER MAN	0.2191	0.0000		0
U+10DC	ნ	Other	GEORGIAN LETTER NAR	0.2027	0.0000		0
U+10DD	ო	Other	GEORGIAN LETTER ON	0.1628	0.0000		0
U+10DE	პ	Other	GEORGIAN LETTER PAR	0.1691	0.0000		0
U+10DF	ჟ	Other	GEORGIAN LETTER ZHAR	0.2008	0.0000		0
U+10E0	რ	Other	GEORGIAN LETTER RAE	0.2032	0.0000		0
U+10E1	ს	Other	GEORGIAN LETTER SAN	0.1717	0.0000		0
U+10E2	ტ	Other	GEORGIAN LETTER TAR	0.2287	0.0000		0
U+10E3	უ	Other	GEORGIAN LETTER UN	0.1922	0.0000		0
U+10E4	ფ	Other	GEORGIAN LETTER PHAR	0.2468	0.0000		0
U+10E5	ქ	Other	GEORGIAN LETTER KHAR	0.2097	0.0000		0
U+10E6	ღ	Other	GEORGIAN LETTER GHAN	0.2021	0.0000		0
U+10E7	ყ	Other	GEORGIAN LETTER QAR	0.1956	0.0000		0
U+10E8	შ	Other	GEORGIAN LETTER SHIN	0.2331	0.0000		0
U+10E9	ჩ	Other	GEORGIAN LETTER CHIN	0.2066	0.0000		0
U+10EA	ც	Other	GEORGIAN LETTER CAN	0.1933	0.0000		0
U+10EB	ძ	Other	GEORGIAN LETTER JIL	0.1824	0.0000		0
U+10EC	წ	Other	GEORGIAN LETTER CIL	0.2310	0.0000		0
U+10ED	ჭ	Other	GEORGIAN LETTER CHAR	0.2153	0.0000		0
U+10EE	ხ	Other	GEORGIAN LETTER XAN	0.1790	0.0000		0
U+10EF	ჯ	Other	GEORGIAN LETTER JHAN	0.1838	0.0000		0
U+10F0	ჰ	Other	GEORGIAN LETTER HAE	0.1726	0.0000		0
U+10F1	ჱ	Other	GEORGIAN LETTER HE	0.2505	0.0000		0
U+10F2	ჲ	Other	GEORGIAN LETTER HIE	0.1801	0.0000		0
U+10F3	ჳ	Other	GEORGIAN LETTER WE	0.1869	0.0000		0
U+10F4	ჴ	Other	GEORGIAN LETTER HAR	0.2039	0.0000		0
U+10F5	ჵ	Other	GEORGIAN LETTER HOE	0.2484	0.0000		0
U+10F6	ჶ	Other	GEORGIAN LETTER FI	0.2261	0.0000		0
U+10F7	ჷ	Other	GEORGIAN LETTER YN	0.1896	0.0000		0
U+10F8	ჸ	Other	GEORGIAN LETTER ELIFI	0.1956	0.0000		0
U+10F9	ჹ	Other	GEORGIAN LETTER TURNED GAN	0.2006	0.0000		0
U+10FA	ჺ	Other	GEORGIAN LETTER AIN	0.1417	0.0000		0
U+10FB	჻	Other	GEORGIAN PARAGRAPH SEPARATOR	0.0317	0.0000		0
U+10FC	ჼ	Other	MODIFIER LETTER GEORGIAN NAR	0.0532	0.0000		0
U+1D02	ᴂ	Other	LATIN SMALL LETTER TURNED AE	0.2220	0.0000		0
U+1D08	ᴈ	Other	LATIN SMALL LETTER TURNED OPEN E	0.1432	0.0000		0
U+1D09	ᴉ	Other	LATIN SMALL LETTER TURNED I	0.1261	0.0000		0
U+1D14	ᴔ	Other	LATIN SMALL LETTER TURNED OE	0.2291	0.0000		0
U+1D16	ᴖ	Other	LATIN SMALL LETTER TOP HALF O	0.0831	0.0000		0
U+1D17	ᴗ	Other	LATIN SMALL LETTER BOTTOM HALF O	0.0831	0.0000		0
U+1D1D	ᴝ	Other	LATIN SMALL LETTER SIDEWAYS U	0.1529	0.0000		0
U+1D1E	ᴞ	Other	LATIN SMALL LETTER SIDEWAYS DIAERESIZED U	0.1261	0.0000		0
U+1D1F	ᴟ	Other	LATIN SMALL LETTER SIDEWAYS TURNED M	0.2030	0.0000		0
U+1D2C	ᴬ	Other	MODIFIER LETTER CAPITAL A	0.0721	0.0000		0
U+1D2D	ᴭ	Other	MODIFIER LETTER CAPITAL AE	0.0881	0.0000		0
U+1D2E	ᴮ	Other	MODIFIER LETTER CAPITAL B	0.0910	0.0000		0
U+1D30	ᴰ	Other	MODIFIER LETTER CAPITAL D	0.0808	0.0000		0
U+1D31	ᴱ	Other	MODIFIER LETTER CAPITAL E	0.0729	0.0000		0
U+1D32	ᴲ	Other	MODIFIER LETTER CAPITAL REVERSED E	0.0735	0.0000		0
U+1D33	ᴳ	Other	MODIFIER LETTER CAPITAL G	0.0716	0.0000		0
U+1D34	ᴴ	Other	MODIFIER LETTER CAPITAL H	0.0790	0.0000		0
U+1D35	ᴵ	Other	MODIFIER LETTER CAPITAL I	0.0582	0.0000		0
U+1D36	ᴶ	Other	MODIFIER LETTER CAPITAL J	0.0523	0.0000		0
U+1D37	ᴷ	Other	MODIFIER LETTER CAPITAL K	0.0764	0.0000		0
U+1D38	ᴸ	Other	MODIFIER LETTER CAPITAL L	0.0481	0.0000		0
U+1D39	ᴹ	Other	MODIFIER LETTER CAPITAL M	0.0912	0.0000		0
U+1D3A	ᴺ	Other	MODIFIER LETTER CAPITAL N	0.0908	0.0000		0
U+1D3B	ᴻ	Other	MODIFIER LETTER CAPITAL REVERSED N	0.0908	0.0000		0
U+1D3C	ᴼ	Other	MODIFIER LETTER CAPITAL O	0.0781	0.0000		0
U+1D3E	ᴾ	Other	MODIFIER LETTER CAPITAL P	0.0700	0.0000		0
U+1D3F	ᴿ	Other	MODIFIER LETTER CAPITAL R	0.0831	0.0000		0
U+1D40	ᵀ	Other	MODIFIER LETTER CAPITAL T	0.0522	0.0000		0
U+1D41	ᵁ	Other	MODIFIER LETTER CAPITAL U	0.0729	0.0000		0
U+1D42	ᵂ	Other	MODIFIER LETTER CAPITAL W	0.0892	0.0000		0
U+1D43	ᵃ	Other	MODIFIER LETTER SMALL A	0.0637	0.0000		0
U+1D44	ᵄ	Other	MODIFIER LETTER SMALL TURNED A	0.0635	0.0000		0
U+1D45	ᵅ	Other	MODIFIER LETTER SMALL ALPHA	0.0631	0.0000		0
U+1D46	ᵆ	Other	MODIFIER LETTER SMALL TURNED AE	0.0781	0.0000		0
U+1D47	ᵇ	Other	MODIFIER LETTER SMALL B	0.0723	0.0000		0
U+1D48	ᵈ	Other	MODIFIER LETTER SMALL D	0.0722	0.0000		0
U+1D49	ᵉ	Other	MODIFIER LETTER SMALL E	0.0624	0.0000		0
U+1D4A	ᵊ	Other	MODIFIER LETTER SMALL SCHWA	0.0623	0.0000		0
U+1D4B	ᵋ	Other	MODIFIER LETTER SMALL OPEN E	0.0500	0.0000		0
U+1D4C	ᵌ	Other	MODIFIER LETTER SMALL TURNED OPEN E	0.0502	0.0000		0
U+1D4D	ᵍ	Other	MODIFIER LETTER SMALL G	0.0787	0.0000		0
U+1D4E	ᵎ	Other	MODIFIER LETTER SMALL TURNED I	0.0443	0.0000		0
U+1D4F	ᵏ	Other	MODIFIER LETTER SMALL K	0.0637	0.0000		0
U+1D50	ᵐ	Other	MODIFIER LETTER SMALL M	0.0713	0.0000		0
U+1D51	ᵑ	Other	MODIFIER LETTER SMALL ENG	0.0671	0.0000		0
U+1D52	ᵒ	Other	MODIFIER LETTER SMALL O	0.0596	0.0000		0
U+1D53	ᵓ	Other	MODIFIER LETTER SMALL OPEN O	0.0432	0.0000		0
U+1D54	ᵔ	Other	MODIFIER LETTER SMALL TOP HALF O	0.0297	0.0000		0
U+1D55	ᵕ	Other	MODIFIER LETTER SMALL BOTTOM HALF O	0.0298	0.0000		0
U+1D56	ᵖ	Other	MODIFIER LETTER SMALL P	0.0723	0.0000		0
U+1D57	ᵗ	Other	MODIFIER LETTER SMALL T	0.0465	0.0000		0
U+1D58	ᵘ	Other	MODIFIER LETTER SMALL U	0.0540	0.0000		0
U+1D59	ᵙ	Other	MODIFIER LETTER SMALL SIDEWAYS U	0.0540	0.0000		0
U+1D5A	ᵚ	Other	MODIFIER LETTER SMALL TURNED M	0.0712	0.0000		0
U+1D5B	ᵛ	Other	MODIFIER LETTER SMALL V	0.0456	0.0000		0
U+1D62	ᵢ	Other	LATIN SUBSCRIPT SMALL LETTER I	0.0445	0.0000		0
U+1D63	ᵣ	Other	LATIN SUBSCRIPT SMALL LETTER R	0.0325	0.0000		0
U+1D64	ᵤ	Other	LATIN SUBSCRIPT SMALL LETTER U	0.0540	0.0000		0
U+1D65	ᵥ	Other	LATIN SUBSCRIPT SMALL LETTER V	0.0456	0.0000		0
U+1D77	ᵷ	Other	LATIN SMALL LETTER TURNED G	0.2228	0.0000		0
U+1D78	ᵸ	Other	MODIFIER LETTER CYRILLIC EN	0.0790	0.0000	U+1D34	0
U+1D7B	ᵻ	Other	LATIN SMALL CAPITAL LETTER I WITH STROKE	0.1716	0.0000		0
U+1D85	ᶅ	Other	LATIN SMALL LETTER L WITH PALATAL HOOK	0.1576	0.0000		0
U+1D9B	ᶛ	Other	MODIFIER LETTER SMALL TURNED ALPHA	0.0632	0.0000		0
U+1D9C	ᶜ	Other	MODIFIER LETTER SMALL C	0.0432	0.0000		0
U+1D9D	ᶝ	Other	MODIFIER LETTER SMALL C WITH CURL	0.0559	0.0000		0
U+1D9E	ᶞ	Other	MODIFIER LETTER SMALL ETH	0.0756	0.0000		0
U+1D9F	ᶟ	Other	MODIFIER LETTER SMALL REVERSED OPEN E	0.0500	0.0000		0
U+1DA0	ᶠ	Other	MODIFIER LETTER SMALL F	0.0482	0.0000		0
U+1DA1	ᶡ	Other	MODIFIER LETTER SMALL DOTLESS J WITH STROKE	0.0513	0.0000		0
U+1DA2	ᶢ	Other	MODIFIER LETTER SMALL SCRIPT G	0.0787	0.0000		0
U+1DA3	ᶣ	Other	MODIFIER LETTER SMALL TURNED H	0.0630	0.0000		0
U+1DA4	ᶤ	Other	MODIFIER LETTER SMALL I WITH STROKE	0.0583	0.0000		0
U+1DA5	ᶥ	Other	MODIFIER LETTER SMALL IOTA	0.0321	0.0000		0
U+1DA6	ᶦ	Other	MODIFIER LETTER SMALL CAPITAL I	0.0467	0.0000		0
U+1DA7	ᶧ	Other	MODIFIER LETTER SMALL CAPITAL I WITH STROKE	0.0604	0.0000		0
U+1DA8	ᶨ	Other	MODIFIER LETTER SMALL J WITH CROSSED-TAIL	0.0543	0.0000		0
U+1DA9	ᶩ	Other	MODIFIER LETTER SMALL L WITH RETROFLEX HOOK	0.0511	0.0000		0
U+1DAA	ᶪ	Other	MODIFIER LETTER SMALL L WITH PALATAL HOOK	0.0553	0.0000		0
U+1DAB	ᶫ	Other	MODIFIER LETTER SMALL CAPITAL L	0.0366	0.0000		0
U+1DAC	ᶬ	Other	MODIFIER LETTER SMALL M WITH HOOK	0.0828	0.0000		0
U+1DAD	ᶭ	Other	MODIFIER LETTER SMALL TURNED M WITH LONG LEG	0.0798	0.0000		0
U+1DAE	ᶮ	Other	MODIFIER LETTER SMALL N WITH LEFT HOOK	0.0494	0.0000		0
U+1DAF	ᶯ	Other	MODIFIER LETTER SMALL N WITH RETROFLEX HOOK	0.0496	0.0000		0
U+1DB0	ᶰ	Other	MODIFIER LETTER SMALL CAPITAL N	0.0734	0.0000		0
U+1DB1	ᶱ	Other	MODIFIER LETTER SMALL BARRED O	0.0698	0.0000		0
U+1DB2	ᶲ	Other	MODIFIER LETTER SMALL PHI	0.1112	0.0000		0
U+1DB3	ᶳ	Other	MODIFIER LETTER SMALL S WITH HOOK	0.0651	0.0000		0
U+1DB4	ᶴ	Other	MODIFIER LETTER SMALL ESH	0.0471	0.0000		0
U+1DB5	ᶵ	Other	MODIFIER LETTER SMALL T WITH PALATAL HOOK	0.0597	0.0000		0
U+1DB6	ᶶ	Other	MODIFIER LETTER SMALL U BAR	0.0726	0.0000		0
U+1DB7	ᶷ	Other	MODIFIER LETTER SMALL UPSILON	0.0656	0.0000		0
U+1DB9	ᶹ	Other	MODIFIER LETTER SMALL V WITH HOOK	0.0499	0.0000		0
U+1DBA	ᶺ	Other	MODIFIER LETTER SMALL TURNED V	0.0476	0.0000		0
U+1DBB	ᶻ	Other	MODIFIER LETTER SMALL Z	0.0472	0.0000		0
U+1DBC	ᶼ	Other	MODIFIER LETTER SMALL Z WITH RETROFLEX HOOK	0.0460	0.0000		0
U+1DBD	ᶽ	Other	MODIFIER LETTER SMALL Z WITH CURL	0.0617	0.0000		0
U+1DBE	ᶾ	Other	MODIFIER LETTER SMALL EZH	0.0663	0.0000		0
U+1DBF	ᶿ	Other	MODIFIER LETTER SMALL THETA	0.0837	0.0000		0
U+1E00	Ḁ	Latin Ext Additional	LATIN CAPITAL LETTER A WITH RING BELOW	0.2405	0.0000		0
U+1E01	ḁ	Latin Ext Additional	LATIN SMALL LETTER A WITH RING BELOW	0.2060	0.0000		0
U+1E02	Ḃ	Latin Ext Additional	LATIN CAPITAL LETTER B WITH DOT ABOVE	0.2689	0.0000		0
U+1E03	ḃ	Latin Ext Additional	LATIN SMALL LETTER B WITH DOT ABOVE	0.2176	0.0000		0
U+1E04	Ḅ	Latin Ext Additional	LATIN CAPITAL LETTER B WITH DOT BELOW	0.2689	0.0000		0
U+1E05	ḅ	Latin Ext Additional	LATIN SMALL LETTER B WITH DOT BELOW	0.2176	0.0000		0
U+1E06	Ḇ	Latin Ext Additional	LATIN CAPITAL LETTER B WITH LINE BELOW	0.2830	0.0000		0
U+1E07	ḇ	Latin Ext Additional	LATIN SMALL LETTER B WITH LINE BELOW	0.2317	0.0000		0
U+1E08	Ḉ	Latin Ext Additional	LATIN CAPITAL LETTER C WITH CEDILLA AND ACUTE	0.1883	0.0000		0
U+1E09	ḉ	Latin Ext Additional	LATIN SMALL LETTER C WITH CEDILLA AND ACUTE	0.1626	0.0000		0
U+1E0A	Ḋ	Latin Ext Additional	LATIN CAPITAL LETTER D WITH DOT ABOVE	0.2419	0.0000		0
U+1E0B	ḋ	Latin Ext Additional	LATIN SMALL LETTER D WITH DOT ABOVE	0.2177	0.0000		0
U+1E0C	Ḍ	Latin Ext Additional	LATIN CAPITAL LETTER D WITH DOT BELOW	0.2419	0.0000		0
U+1E0D	ḍ	Latin Ext Additional	LATIN SMALL LETTER D WITH DOT BELOW	0.2177	0.0000		0
U+1E0E	Ḏ	Latin Ext Additional	LATIN CAPITAL LETTER D WITH LINE BELOW	0.2560	0.0000		0
U+1E0F	ḏ	Latin Ext Additional	LATIN SMALL LETTER D WITH LINE BELOW	0.2318	0.0000		0
U+1E10	Ḑ	Latin Ext Additional	LATIN CAPITAL LETTER D WITH CEDILLA	0.2537	0.0000		0
U+1E11	ḑ	Latin Ext Additional	LATIN SMALL LETTER D WITH CEDILLA	0.2296	0.0000		0
U+1E12	Ḓ	Latin Ext Additional	LATIN CAPITAL LETTER D WITH CIRCUMFLEX BELOW	0.2602	0.0000		0
U+1E13	ḓ	Latin Ext Additional	LATIN SMALL LETTER D WITH CIRCUMFLEX BELOW	0.2361	0.0000		0
U+1E18	Ḙ	Latin Ext Additional	LATIN CAPITAL LETTER E WITH CIRCUMFLEX BELOW	0.2305	0.0000		0
U+1E19	ḙ	Latin Ext Additional	LATIN SMALL LETTER E WITH CIRCUMFLEX BELOW	0.2037	0.0000		0
U+1E1A	Ḛ	Latin Ext Additional	LATIN CAPITAL LETTER E WITH TILDE BELOW	0.2353	0.0000		0
U+1E1B	ḛ	Latin Ext Additional	LATIN SMALL LETTER E WITH TILDE BELOW	0.2085	0.0000		0
U+1E1C	Ḝ	Latin Ext Additional	LATIN CAPITAL LETTER E WITH CEDILLA AND BREVE	0.2527	0.0000		0
U+1E1D	ḝ	Latin Ext Additional	LATIN SMALL LETTER E WITH CEDILLA AND BREVE	0.2305	0.0000		0
U+1E1E	Ḟ	Latin Ext Additional	LATIN CAPITAL LETTER F WITH DOT ABOVE	0.1758	0.0000		0
U+1E1F	ḟ	Latin Ext Additional	LATIN SMALL LETTER F WITH DOT ABOVE	0.1554	0.0000		0
U+1E20	Ḡ	Latin Ext Additional	LATIN CAPITAL LETTER G WITH MACRON	0.2232	0.0000		0
U+1E21	ḡ	Latin Ext Additional	LATIN SMALL LETTER G WITH MACRON	0.2519	0.0000		0
U+1E22	Ḣ	Latin Ext Additional	LATIN CAPITAL LETTER H WITH DOT ABOVE	0.2389	0.0000		0
U+1E23	ḣ	Latin Ext Additional	LATIN SMALL LETTER H WITH DOT ABOVE	0.1945	0.0000		0
U+1E24	Ḥ	Latin Ext Additional	LATIN CAPITAL LETTER H WITH DOT BELOW	0.2389	0.0000		0
U+1E25	ḥ	Latin Ext Additional	LATIN SMALL LETTER H WITH DOT BELOW	0.1945	0.0000		0
U+1E26	Ḧ	Latin Ext Additional	LATIN CAPITAL LETTER H WITH DIAERESIS	0.2534	0.0000		0
U+1E27	ḧ	Latin Ext Additional	LATIN SMALL LETTER H WITH DIAERESIS	0.2090	0.0000		0
U+1E28	Ḩ	Latin Ext Additional	LATIN CAPITAL LETTER H WITH CEDILLA	0.2508	0.0000		0
U+1E29	ḩ	Latin Ext Additional	LATIN SMALL LETTER H WITH CEDILLA	0.2063	0.0000		0
U+1E2A	Ḫ	Latin Ext Additional	LATIN CAPITAL LETTER H WITH BREVE BELOW	0.2574	0.0000		0
U+1E2B	ḫ	Latin Ext Additional	LATIN SMALL LETTER H WITH BREVE BELOW	0.2129	0.0000		0
U+1E2C	Ḭ	Latin Ext Additional	LATIN CAPITAL LETTER I WITH TILDE BELOW	0.1971	0.0000		0
U+1E2D	ḭ	Latin Ext Additional	LATIN SMALL LETTER I WITH TILDE BELOW	0.1677	0.0000		0
U+1E30	Ḱ	Latin Ext Additional	LATIN CAPITAL LETTER K WITH ACUTE	0.2326	0.0001		0
U+1E31	ḱ	Latin Ext Additional	LATIN SMALL LETTER K WITH ACUTE	0.1957	0.0000		0
U+1E32	Ḳ	Latin Ext Additional	LATIN CAPITAL LETTER K WITH DOT BELOW	0.2352	0.0001		0
U+1E33	ḳ	Latin Ext Additional	LATIN SMALL LETTER K WITH DOT BELOW	0.1983	0.0000		0
U+1E34	Ḵ	Latin Ext Additional	LATIN CAPITAL LETTER K WITH LINE BELOW	0.2493	0.0001		0
U+1E35	ḵ	Latin Ext Additional	LATIN SMALL LETTER K WITH LINE BELOW	0.2124	0.0000		0
U+1E36	Ḷ	Latin Ext Additional	LATIN CAPITAL LETTER L WITH DOT BELOW	0.1487	0.0000		0
U+1E37	ḷ	Latin Ext Additional	LATIN SMALL LETTER L WITH DOT BELOW	0.1365	0.0000		0
U+1E38	Ḹ	Latin Ext Additional	LATIN CAPITAL LETTER L WITH DOT BELOW AND MACRON	0.1778	0.0000		0
U+1E39	ḹ	Latin Ext Additional	LATIN SMALL LETTER L WITH DOT BELOW AND MACRON	0.1655	0.0000		0
U+1E3A	Ḻ	Latin Ext Additional	LATIN CAPITAL LETTER L WITH LINE BELOW	0.1628	0.0000		0
U+1E3B	ḻ	Latin Ext Additional	LATIN SMALL LETTER L WITH LINE BELOW	0.1506	0.0000		0
U+1E3C	Ḽ	Latin Ext Additional	LATIN CAPITAL LETTER L WITH CIRCUMFLEX BELOW	0.1671	0.0000		0
U+1E3D	ḽ	Latin Ext Additional	LATIN SMALL LETTER L WITH CIRCUMFLEX BELOW	0.1549	0.0000		0
U+1E3E	Ḿ	Latin Ext Additional	LATIN CAPITAL LETTER M WITH ACUTE	0.2763	0.0000		0
U+1E3F	ḿ	Latin Ext Additional	LATIN SMALL LETTER M WITH ACUTE	0.2246	0.0000		0
U+1E40	Ṁ	Latin Ext Additional	LATIN CAPITAL LETTER M WITH DOT ABOVE	0.2788	0.0000		0
U+1E41	ṁ	Latin Ext Additional	LATIN SMALL LETTER M WITH DOT ABOVE	0.2182	0.0000		0
U+1E42	Ṃ	Latin Ext Additional	LATIN CAPITAL LETTER M WITH DOT BELOW	0.2788	0.0000		0
U+1E43	ṃ	Latin Ext Additional	LATIN SMALL LETTER M WITH DOT BELOW	0.2182	0.0000		0
U+1E44	Ṅ	Latin Ext Additional	LATIN CAPITAL LETTER N WITH DOT ABOVE	0.2768	0.0000		0
U+1E45	ṅ	Latin Ext Additional	LATIN SMALL LETTER N WITH DOT ABOVE	0.1677	0.0000		0
U+1E46	Ṇ	Latin Ext Additional	LATIN CAPITAL LETTER N WITH DOT BELOW	0.2768	0.0000		0
U+1E47	ṇ	Latin Ext Additional	LATIN SMALL LETTER N WITH DOT BELOW	0.1677	0.0000		0
U+1E48	Ṉ	Latin Ext Additional	LATIN CAPITAL LETTER N WITH LINE BELOW	0.2909	0.0000		0
U+1E49	ṉ	Latin Ext Additional	LATIN SMALL LETTER N WITH LINE BELOW	0.1818	0.0000		0
U+1E4A	Ṋ	Latin Ext Additional	LATIN CAPITAL LETTER N WITH CIRCUMFLEX BELOW	0.2952	0.0000		0
U+1E4B	ṋ	Latin Ext Additional	LATIN SMALL LETTER N WITH CIRCUMFLEX BELOW	0.1861	0.0000		0
U+1E4C	Ṍ	Latin Ext Additional	LATIN CAPITAL LETTER O WITH TILDE AND ACUTE	0.2508	0.0328		0
U+1E4D	ṍ	Latin Ext Additional	LATIN SMALL LETTER O WITH TILDE AND ACUTE	0.2113	0.0416		0
U+1E54	Ṕ	Latin Ext Additional	LATIN CAPITAL LETTER P WITH ACUTE	0.2082	0.0000		0
U+1E55	ṕ	Latin Ext Additional	LATIN SMALL LETTER P WITH ACUTE	0.2245	0.0000		0
U+1E56	Ṗ	Latin Ext Additional	LATIN CAPITAL LETTER P WITH DOT ABOVE	0.2108	0.0000		0
U+1E57	ṗ	Latin Ext Additional	LATIN SMALL LETTER P WITH DOT ABOVE	0.2181	0.0000		0
U+1E58	Ṙ	Latin Ext Additional	LATIN CAPITAL LETTER R WITH DOT ABOVE	0.2501	0.0005		0
U+1E59	ṙ	Latin Ext Additional	LATIN SMALL LETTER R WITH DOT ABOVE	0.1137	0.0000		0
U+1E5A	Ṛ	Latin Ext Additional	LATIN CAPITAL LETTER R WITH DOT BELOW	0.2501	0.0005		0
U+1E5B	ṛ	Latin Ext Additional	LATIN SMALL LETTER R WITH DOT BELOW	0.1137	0.0000		0
U+1E5C	Ṝ	Latin Ext Additional	LATIN CAPITAL LETTER R WITH DOT BELOW AND MACRON	0.2791	0.0004		0
U+1E5D	ṝ	Latin Ext Additional	LATIN SMALL LETTER R WITH DOT BELOW AND MACRON	0.1427	0.0000		0
U+1E5E	Ṟ	Latin Ext Additional	LATIN CAPITAL LETTER R WITH LINE BELOW	0.2641	0.0005		0
U+1E5F	ṟ	Latin Ext Additional	LATIN SMALL LETTER R WITH LINE BELOW	0.1278	0.0000		0
U+1E60	Ṡ	Latin Ext Additional	LATIN CAPITAL LETTER S WITH DOT ABOVE	0.1961	0.0000		0
U+1E61	ṡ	Latin Ext Additional	LATIN SMALL LETTER S WITH DOT ABOVE	0.1512	0.0000		0
U+1E62	Ṣ	Latin Ext Additional	LATIN CAPITAL LETTER S WITH DOT BELOW	0.1961	0.0000		0
U+1E63	ṣ	Latin Ext Additional	LATIN SMALL LETTER S WITH DOT BELOW	0.1512	0.0000		0
U+1E68	Ṩ	Latin Ext Additional	LATIN CAPITAL LETTER S WITH DOT BELOW AND DOT ABOVE	0.2111	0.0000		0
U+1E69	ṩ	Latin Ext Additional	LATIN SMALL LETTER S WITH DOT BELOW AND DOT ABOVE	0.1661	0.0000		0
U+1E6A	Ṫ	Latin Ext Additional	LATIN CAPITAL LETTER T WITH DOT ABOVE	0.1592	0.0000		0
U+1E6B	ṫ	Latin Ext Additional	LATIN SMALL LETTER T WITH DOT ABOVE	0.1504	0.0000		0
U+1E6C	Ṭ	Latin Ext Additional	LATIN CAPITAL LETTER T WITH DOT BELOW	0.1592	0.0000		0
U+1E6D	ṭ	Latin Ext Additional	LATIN SMALL LETTER T WITH DOT BELOW	0.1504	0.0000		0
U+1E6E	Ṯ	Latin Ext Additional	LATIN CAPITAL LETTER T WITH LINE BELOW	0.1733	0.0000		0
U+1E6F	ṯ	Latin Ext Additional	LATIN SMALL LETTER T WITH LINE BELOW	0.1645	0.0000		0
U+1E70	Ṱ	Latin Ext Additional	LATIN CAPITAL LETTER T WITH CIRCUMFLEX BELOW	0.1775	0.0000		0
U+1E71	ṱ	Latin Ext Additional	LATIN SMALL LETTER T WITH CIRCUMFLEX BELOW	0.1687	0.0000		0
U+1E72	Ṳ	Latin Ext Additional	LATIN CAPITAL LETTER U WITH DIAERESIS BELOW	0.2334	0.0000		0
U+1E73	ṳ	Latin Ext Additional	LATIN SMALL LETTER U WITH DIAERESIS BELOW	0.1822	0.0000		0
U+1E74	Ṵ	Latin Ext Additional	LATIN CAPITAL LETTER U WITH TILDE BELOW	0.2422	0.0000		0
U+1E75	ṵ	Latin Ext Additional	LATIN SMALL LETTER U WITH TILDE BELOW	0.1910	0.0000		0
U+1E76	Ṷ	Latin Ext Additional	LATIN CAPITAL LETTER U WITH CIRCUMFLEX BELOW	0.2374	0.0000		0
U+1E77	ṷ	Latin Ext Additional	LATIN SMALL LETTER U WITH CIRCUMFLEX BELOW	0.1862	0.0000		0
U+1E78	Ṹ	Latin Ext Additional	LATIN CAPITAL LETTER U WITH TILDE AND ACUTE	0.2416	0.0340		0
U+1E79	ṹ	Latin Ext Additional	LATIN SMALL LETTER U WITH TILDE AND ACUTE	0.2032	0.0432		0
U+1E7C	Ṽ	Latin Ext Additional	LATIN CAPITAL LETTER V WITH TILDE	0.2137	0.0000		0
U+1E7D	ṽ	Latin Ext Additional	LATIN SMALL LETTER V WITH TILDE	0.1699	0.0000		0
U+1E7E	Ṿ	Latin Ext Additional	LATIN CAPITAL LETTER V WITH DOT BELOW	0.1950	0.0000		0
U+1E7F	ṿ	Latin Ext Additional	LATIN SMALL LETTER V WITH DOT BELOW	0.1467	0.0000		0
U+1E80	Ẁ	Latin Ext Additional	LATIN CAPITAL LETTER W WITH GRAVE	0.2723	0.0014		0
U+1E81	ẁ	Latin Ext Additional	LATIN SMALL LETTER W WITH GRAVE	0.2028	0.0012		0
U+1E82	Ẃ	Latin Ext Additional	LATIN CAPITAL LETTER W WITH ACUTE	0.2724	0.0014		0
U+1E83	ẃ	Latin Ext Additional	LATIN SMALL LETTER W WITH ACUTE	0.2028	0.0012		0
U+1E84	Ẅ	Latin Ext Additional	LATIN CAPITAL LETTER W WITH DIAERESIS	0.2894	0.0013		0
U+1E85	ẅ	Latin Ext Additional	LATIN SMALL LETTER W WITH DIAERESIS	0.2109	0.0012		0
U+1E86	Ẇ	Latin Ext Additional	LATIN CAPITAL LETTER W WITH DOT ABOVE	0.2749	0.0014		0
U+1E87	ẇ	Latin Ext Additional	LATIN SMALL LETTER W WITH DOT ABOVE	0.1964	0.0012		0
U+1E88	Ẉ	Latin Ext Additional	LATIN CAPITAL LETTER W WITH DOT BELOW	0.2749	0.0014		0
U+1E89	ẉ	Latin Ext Additional	LATIN SMALL LETTER W WITH DOT BELOW	0.1964	0.0012		0
U+1E8A	Ẋ	Latin Ext Additional	LATIN CAPITAL LETTER X WITH DOT ABOVE	0.2060	0.0000		0
U+1E8B	ẋ	Latin Ext Additional	LATIN SMALL LETTER X WITH DOT ABOVE	0.1546	0.0000		0
U+1E8C	Ẍ	Latin Ext Additional	LATIN CAPITAL LETTER X WITH DIAERESIS	0.2205	0.0000		0
U+1E8D	ẍ	Latin Ext Additional	LATIN SMALL LETTER X WITH DIAERESIS	0.1691	0.0000		0
